condition,protein,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
perturb,protein_82,0.9935840986286333,5265.5458984375,99.30024719238281,0.0,1.0,0.0,103.27899932861328,110.25475311279297,110.72799682617188,97.16974639892578,113.74649810791016,71.56900024414062,87.05850219726562,104.2072525024414,3.0,0.0,0.0
perturb,protein_83,0.9935840986286333,5231.27099609375,78.33174896240234,0.0,1.0,0.0,79.81275177001953,91.93975067138672,84.50274658203125,80.52124786376953,87.67224884033203,46.82775115966797,70.4052505493164,83.08650207519531,3.0,0.0,0.0
perturb,protein_84,0.9935840986286333,5248.43896484375,58.327999114990234,0.0,1.0,0.0,60.2760009765625,72.62225341796875,63.502498626708984,61.32550048828125,68.29425048828125,27.388999938964844,50.50600051879883,64.38700103759766,1.0,0.0,0.0
perturb,protein_85,0.9935840986286333,5245.06689453125,74.6729965209961,0.0,1.0,0.0,74.77749633789062,86.81475067138672,79.8759994506836,75.0979995727539,82.89700317382812,41.92399978637695,63.62900161743164,79.58025360107422,3.0,0.0,0.0
perturb,protein_86,0.9935840986286333,5207.3662109375,93.5687484741211,0.0,1.0,0.0,96.36699676513672,105.42224884033203,100.60874938964844,96.62950134277344,104.98300170898438,56.95399856567383,81.41200256347656,98.32424926757812,3.0,0.0,0.0
perturb,protein_87,0.9935840986286333,5232.18212890625,56.46649932861328,0.0,1.0,0.0,58.11724853515625,67.39550018310547,60.20949935913086,58.25925064086914,63.5984992980957,24.007999420166016,48.021751403808594,61.00299835205078,1.0,0.0,0.0
perturb,protein_88,0.9935840986286333,5287.96923828125,63.523250579833984,0.0,1.0,0.0,64.70475006103516,76.81725311279297,69.28375244140625,64.89399719238281,72.87325286865234,31.863500595092773,53.385501861572266,68.6822509765625,2.0,0.0,0.0
perturb,protein_89,0.9935840986286333,5287.38134765625,56.30875015258789,0.0,1.0,0.0,56.73625183105469,69.14624786376953,61.392250061035156,58.376251220703125,65.04924774169922,25.721750259399414,47.59299850463867,61.80575180053711,1.0,0.0,0.0
perturb,protein_90,0.9935840986286333,5286.60693359375,58.30500030517578,0.0,1.0,0.0,58.391998291015625,71.05249786376953,63.1974983215332,58.82699966430664,67.15299987792969,25.94300079345703,49.32699966430664,63.83974838256836,1.0,0.0,0.0
perturb,protein_91,0.9935840986286333,5280.58935546875,68.36599731445312,0.0,1.0,0.0,69.37774658203125,84.99774932861328,77.31600189208984,73.12574768066406,82.020751953125,38.59975051879883,59.45500183105469,77.32550048828125,2.0,0.0,0.0
perturb,protein_92,0.9935840986286333,5283.83349609375,57.31575012207031,0.0,1.0,0.0,59.174251556396484,70.8582534790039,64.28275299072266,59.13850021362305,67.00650024414062,26.07699966430664,49.462249755859375,63.969749450683594,1.0,0.0,0.0
perturb,protein_93,0.9935840986286333,5215.78173828125,55.25550079345703,0.0,1.0,0.0,56.45249938964844,68.50575256347656,62.01124954223633,56.802249908447266,64.89949798583984,24.16724967956543,47.00899887084961,62.14250183105469,1.0,0.0,0.0
