condition,protein,morphology,oxygen_levels,glucose_levels,morphology_death,glucose_death,oxygen_death,H2O_levels,NH4Cl_levels,KH2PO4_levels,MgSO4_levels,NaCl_levels,CaCl2_levels,FeSO4_levels,ZnCl2_levels,nutrients_death,toxin_in_blood,toxin_death
perturb,protein_91,0.575910566173715,5967.68603515625,405.76800537109375,1.0,1.0,0.0,412.7932434082031,426.4597473144531,411.7139892578125,407.24951171875,416.3232421875,375.1709899902344,396.45599365234375,411.24676513671875,7.0,12634924.0,1.0
perturb,protein_92,0.5789852464914395,5722.60888671875,403.8479919433594,1.0,1.0,0.0,410.4202575683594,427.3112487792969,413.7829895019531,405.5247497558594,416.7457580566406,375.0924987792969,396.4565124511719,412.6612548828125,7.0,12642671.0,1.0
perturb,protein_93,0.5595476928687653,6151.7177734375,406.1814880371094,1.0,1.0,0.0,412.23675537109375,430.5112609863281,417.760009765625,409.68548583984375,419.75250244140625,376.72698974609375,397.8787536621094,417.177490234375,7.0,12671636.0,1.0
perturb,protein_94,0.5756537421099052,6094.884765625,405.1554870605469,1.0,1.0,0.0,412.2344970703125,428.01849365234375,412.8420104980469,406.1317443847656,416.7569885253906,374.0197448730469,396.23675537109375,412.3315124511719,7.0,12635020.0,1.0
perturb,protein_95,0.5710150171882448,6156.28369140625,409.21148681640625,1.0,1.0,0.0,413.896240234375,429.979736328125,415.9252624511719,409.3907470703125,419.197509765625,375.9580078125,398.00299072265625,416.02899169921875,7.0,12662634.0,1.0
perturb,protein_96,0.5590220762633535,6132.4736328125,406.07049560546875,1.0,1.0,0.0,410.46575927734375,429.7902526855469,418.0614929199219,409.406494140625,417.0205078125,377.417236328125,397.1082458496094,415.6422424316406,7.0,12610568.0,1.0
perturb,protein_97,0.5668662674649669,6043.62890625,405.7222595214844,1.0,1.0,0.0,411.2362365722656,427.5122375488281,415.19500732421875,407.91973876953125,417.010498046875,376.7864990234375,397.6679992675781,413.6922607421875,7.0,12650126.0,1.0
perturb,protein_98,0.5707564241765163,6090.6650390625,403.85150146484375,1.0,1.0,0.0,411.2352600097656,426.3492431640625,411.6867370605469,408.2802429199219,417.62225341796875,376.5220031738281,396.74176025390625,413.4517517089844,7.0,12607771.0,1.0
perturb,protein_99,0.5753968253967215,5974.77099609375,407.3070068359375,1.0,1.0,0.0,411.7752380371094,425.7177429199219,411.5067443847656,408.8557434082031,416.7349853515625,375.5274963378906,396.9932556152344,411.78900146484375,7.0,12686942.0,1.0
perturb,protein_100,0.5728225514997157,6031.70703125,406.1755065917969,1.0,1.0,0.0,412.0694885253906,427.8294982910156,414.59600830078125,407.6050109863281,416.0162353515625,376.55926513671875,397.4339904785156,412.9289855957031,7.0,12611262.0,1.0
perturb,protein_101,0.5587591240874892,6030.279296875,406.9152526855469,1.0,1.0,0.0,414.3062438964844,427.3162536621094,414.5112609863281,407.95025634765625,417.8382568359375,375.74798583984375,398.426513671875,414.4387512207031,7.0,12685966.0,1.0
perturb,protein_102,0.5848414262675892,6074.060546875,405.2665100097656,1.0,1.0,0.0,411.9179992675781,424.8742370605469,412.65374755859375,404.8705139160156,416.4284973144531,374.67474365234375,395.62774658203125,412.7510070800781,7.0,12610664.0,1.0
perturb,protein_103,0.5966595593460204,5738.26416015625,403.33648681640625,1.0,1.0,0.0,411.9125061035156,422.1054992675781,408.5924987792969,401.51275634765625,414.62750244140625,373.625,395.2982482910156,408.65374755859375,7.0,12557590.0,1.0
perturb,protein_104,0.5784737221021277,5975.94140625,405.5172424316406,1.0,1.0,0.0,410.7407531738281,425.8420104980469,413.55224609375,406.3504943847656,417.822998046875,374.70050048828125,395.8807373046875,410.4262390136719,7.0,12640833.0,1.0
